Customer,Generator Capacity,Postcode,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00,Month,seasons,seasonal_sum
3.0,1.0,2263.0,0.21886666666666668,0.19662222222222223,0.16877777777777778,0.15131111111111112,0.15053333333333332,0.14553333333333335,0.13184444444444443,0.14217777777777776,0.1330222222222222,0.13111111111111112,0.13206666666666667,0.1348,0.1449777777777778,0.1360222222222222,0.13517777777777779,0.13802222222222224,0.1313111111111111,0.13242222222222222,0.13506666666666667,0.13657777777777777,0.1466888888888889,0.1526,0.1592222222222222,0.17617777777777777,0.1806222222222222,0.20804444444444445,0.2092,0.23284444444444444,0.20582222222222224,0.19959999999999997,0.19844444444444445,0.20484444444444444,0.23535555555555554,0.22044444444444444,0.2243111111111111,0.1838888888888889,0.1665111111111111,0.1739111111111111,0.18693333333333334,0.19133333333333333,0.20693333333333333,0.21913333333333335,0.1953111111111111,0.20606666666666665,0.22726666666666667,0.24413333333333334,0.22615555555555555,0.22235555555555556,5.1,Summer,8.530400000000002
3.0,1.0,2263.0,0.49082608695652175,0.3733478260869565,0.33406521739130435,0.23902173913043476,0.16780434782608697,0.15713043478260869,0.1490217391304348,0.14993478260869567,0.19232608695652173,0.22456521739130436,0.20552173913043476,0.2642391304347826,0.4355869565217391,0.24304347826086956,0.22580434782608697,0.32758695652173914,0.27204347826086955,0.21271739130434783,0.2771521739130435,0.2796739130434783,0.2463695652173913,0.2401521739130435,0.26706521739130434,0.2508695652173913,0.2733260869565218,0.25667391304347825,0.24823913043478263,0.24615217391304348,0.2231304347826087,0.1971521739130435,0.21932608695652175,0.21958695652173912,0.2707826086956522,0.3545,0.4603695652173913,0.5729130434782609,0.6415652173913043,0.6241739130434782,0.6002391304347826,0.7934347826086956,0.7267173913043479,0.7332391304347826,0.7700652173913044,0.7299565217391305,0.7331304347826086,0.6301304347826087,0.48434782608695653,0.45080434782608697,7.010869565217392,Winter,17.685826086956517
4.0,1.0,2220.0,0.2459782608695652,0.23843478260869566,0.22058695652173912,0.21315217391304347,0.20817391304347826,0.21665217391304345,0.21552173913043476,0.21552173913043476,0.20760869565217394,0.20908695652173914,0.21871739130434784,0.2608695652173913,0.27039130434782604,0.31734782608695655,0.33952173913043476,0.3842608695652174,0.4691521739130435,0.3457826086956522,0.3363913043478261,0.2896086956521739,0.3471739130434783,0.3500869565217391,0.30421739130434783,0.2804782608695652,0.2838695652173913,0.3019782608695652,0.3378260869565218,0.35476086956521735,0.3740652173913044,0.44130434782608696,0.5018695652173912,0.5046086956521739,0.5216521739130434,0.5577826086956522,0.6189130434782608,0.6320217391304348,0.6455652173913043,0.6313260869565217,0.622804347826087,0.597195652173913,0.6626739130434782,0.6947608695652174,0.6893478260869565,0.6403913043478261,0.5320869565217391,0.43332608695652175,0.3322608695652174,0.27243478260869564,4.0,Autumn,18.88954347826086
4.0,1.0,2220.0,0.23010989010989014,0.2145274725274725,0.2027912087912088,0.2130989010989011,0.20769230769230768,0.20668131868131867,0.213978021978022,0.2087032967032967,0.2056923076923077,0.20035164835164834,0.20048351648351648,0.20360439560439558,0.2073186813186813,0.21063736263736263,0.23024175824175822,0.2419340659340659,0.27015384615384613,0.3457802197802198,0.3513186813186813,0.3754065934065934,0.3689010989010989,0.34294505494505495,0.35628571428571426,0.3568571428571428,0.3609010989010989,0.3573186813186813,0.361076923076923,0.366065934065934,0.36630769230769233,0.38070329670329667,0.4804835164835165,0.5385934065934066,0.5762637362637363,0.6177142857142858,0.6511428571428571,0.6681538461538461,0.653978021978022,0.6134065934065934,0.5401098901098901,0.46465934065934067,0.42424175824175825,0.37841758241758244,0.37290109890109885,0.3358241758241758,0.3187912087912088,0.3056923076923077,0.28485714285714286,0.25564835164835165,10.0,Spring,16.83874725274725
4.0,1.0,2220.0,0.29986666666666667,0.2601333333333333,0.24386666666666668,0.24520000000000003,0.23295555555555555,0.23131111111111113,0.23393333333333333,0.23504444444444444,0.24046666666666666,0.2366,0.23202222222222224,0.2253111111111111,0.22857777777777777,0.22555555555555556,0.24200000000000002,0.22688888888888892,0.26842222222222223,0.3339111111111111,0.34740000000000004,0.33086666666666664,0.3622444444444444,0.34928888888888887,0.33993333333333337,0.31575555555555557,0.3426444444444445,0.3425333333333333,0.31966666666666665,0.3536,0.39037777777777777,0.42375555555555555,0.5020888888888889,0.5513777777777779,0.6148,0.7084444444444444,0.7630222222222222,0.8406222222222223,0.8616444444444444,0.7854444444444444,0.8689333333333332,0.7405999999999999,0.6856444444444444,0.6030666666666666,0.5519777777777778,0.5139111111111111,0.4596222222222222,0.4872888888888889,0.43248888888888887,0.3715777777777778,5.1,Summer,20.002688888888887
4.0,1.0,2220.0,0.2053913043478261,0.20443478260869566,0.20930434782608695,0.20684782608695654,0.20384782608695654,0.20519565217391306,0.2123695652173913,0.21382608695652175,0.2103695652173913,0.2095217391304348,0.21167391304347827,0.32071739130434784,0.39591304347826084,0.3625652173913044,0.4523260869565217,0.5874782608695652,0.5934565217391304,0.5332391304347827,0.4477826086956522,0.3540217391304348,0.34845652173913044,0.37671739130434784,0.3300217391304348,0.3453478260869565,0.34156521739130435,0.3299130434782609,0.3361521739130435,0.4042391304347826,0.40750000000000003,0.40906521739130436,0.4542608695652174,0.4933478260869565,0.5046956521739131,0.5267826086956522,0.5494782608695652,0.5977173913043479,0.7455217391304347,0.9727826086956523,1.1223913043478262,1.101195652173913,0.9826521739130435,0.7906739130434783,0.6914347826086956,0.5301956521739131,0.4152826086956522,0.3576956521739131,0.2896086956521739,0.2342173913043478,7.010869565217392,Winter,21.329195652173915
5.0,1.0,2261.0,0.3108913043478261,0.31117391304347825,0.3048695652173913,0.29776086956521736,0.3080217391304348,0.2990434782608696,0.2379782608695652,0.2114782608695652,0.2021739130434783,0.20345652173913042,0.20380434782608695,0.2008695652173913,0.4469565217391304,0.6119782608695652,0.8908913043478262,0.8725869565217392,0.6382391304347826,0.5627826086956521,0.5996304347826087,0.5548260869565217,0.5461956521739131,0.6112173913043478,0.5833260869565217,0.554804347826087,0.5428260869565217,0.587195652173913,0.5409130434782609,0.5921304347826087,0.6439565217391304,0.6212608695652174,0.6819347826086957,0.8669347826086956,0.7979999999999999,0.8877173913043478,1.4445000000000001,2.135978260869565,2.048326086956522,1.577695652173913,1.4246739130434782,1.4359565217391306,1.435521739130435,1.3155217391304348,1.1295,0.8985000000000001,0.6075434782608695,0.49980434782608696,0.40915217391304354,0.3437608695652174,4.0,Autumn,34.034260869565216
5.0,1.0,2261.0,0.23391208791208792,0.21483516483516485,0.21602197802197803,0.2113846153846154,0.20129670329670332,0.20193406593406596,0.1930769230769231,0.21731868131868132,0.21035164835164835,0.2065934065934066,0.20030769230769233,0.21395604395604395,0.22237362637362637,0.20441758241758243,0.20958241758241758,0.21892307692307694,0.23004395604395605,0.27687912087912087,0.25032967032967035,0.24694505494505495,0.25026373626373627,0.2656923076923077,0.273010989010989,0.29173626373626377,0.3117582417582418,0.2876703296703297,0.26971428571428574,0.251978021978022,0.24839560439560437,0.257032967032967,0.26351648351648355,0.3141978021978022,0.3098021978021978,0.29439560439560436,0.3260879120879121,0.4544615384615385,0.6129890109890109,0.7236703296703296,0.6223296703296703,0.5496263736263736,0.4850989010989011,0.4632747252747253,0.4212087912087912,0.4003956043956044,0.36850549450549447,0.35204395604395605,0.30415384615384616,0.27490109890109893,10.0,Spring,14.62839560439561
5.0,1.0,2261.0,0.2228222222222222,0.2106888888888889,0.20124444444444442,0.1963111111111111,0.1913111111111111,0.1864222222222222,0.19173333333333334,0.18877777777777777,0.1926,0.21511111111111111,0.18619999999999998,0.206,0.23944444444444446,0.22553333333333336,0.20828888888888888,0.23006666666666667,0.22466666666666665,0.2385777777777778,0.22444444444444445,0.21582222222222222,0.2280222222222222,0.22933333333333333,0.24608888888888888,0.2574222222222222,0.26784444444444444,0.27311111111111114,0.24366666666666667,0.24075555555555556,0.2851777777777778,0.2737555555555556,0.25573333333333337,0.2818888888888889,0.2874222222222222,0.29362222222222223,0.3025111111111111,0.3679777777777778,0.41402222222222224,0.4157333333333333,0.39166666666666666,0.42144444444444445,0.43504444444444446,0.4333555555555556,0.44993333333333335,0.43431111111111115,0.3848444444444445,0.32626666666666665,0.2688888888888889,0.2391111111111111,5.1,Summer,13.145022222222225
5.0,1.0,2261.0,0.2811521739130435,0.2457608695652174,0.23141304347826086,0.21806521739130436,0.21821739130434784,0.21808695652173912,0.19504347826086957,0.19949999999999998,0.19278260869565217,0.219,0.20943478260869566,0.22293478260869568,0.2691086956521739,0.3110869565217391,0.4346739130434783,0.47028260869565214,0.3908478260869565,0.34960869565217395,0.38002173913043474,0.41339130434782606,0.467695652173913,0.4079782608695652,0.40560869565217395,0.43397826086956526,0.4813260869565217,0.4823913043478261,0.41093478260869565,0.4037826086956522,0.47191304347826085,0.5251086956521739,0.5487608695652174,0.6343260869565217,0.724695652173913,0.8625652173913043,1.1243260869565217,1.385304347826087,1.361913043478261,1.2392608695652174,1.0965217391304347,0.9526086956521739,0.9572391304347826,0.9033478260869565,0.8083913043478261,0.715,0.6015434782608695,0.5791521739130435,0.47782608695652173,0.3577608695652174,7.010869565217392,Winter,25.49167391304348
6.0,2.0,2230.0,0.5691521739130435,0.4936086956521739,0.48156521739130437,0.47041304347826085,0.49132608695652175,0.48393478260869566,0.4970434782608696,0.4955869565217391,0.49939130434782614,0.503304347826087,0.5030217391304348,0.5305869565217392,0.5585652173913044,0.6681304347826087,0.9117173913043478,1.1965000000000001,1.0580217391304347,0.9152826086956523,0.8291521739130434,0.804608695652174,0.7556086956521739,0.7056304347826088,0.6889347826086957,0.8260652173913045,0.9009565217391305,0.809391304347826,0.7579565217391304,0.7811086956521739,0.8101304347826087,0.8051304347826087,0.8354782608695652,0.7922391304347826,0.887804347826087,1.0195434782608697,1.2104347826086956,1.7223478260869565,1.6927608695652174,1.4424565217391303,1.3756086956521738,1.2929782608695652,1.298695652173913,1.1949130434782609,1.1525652173913044,1.1377826086956522,1.0044347826086957,0.9002826086956521,0.7620652173913044,0.6540434782608695,4.0,Autumn,41.17826086956522
6.0,2.0,2230.0,0.5878681318681319,0.5422197802197802,0.5380879120879121,0.5314065934065934,0.5167472527472527,0.5321758241758241,0.554021978021978,0.5657362637362637,0.6104615384615385,0.6196483516483516,0.6511428571428571,0.7221318681318681,0.7816043956043957,0.8433186813186814,0.9523956043956044,1.1013406593406592,1.0674285714285714,1.0076263736263738,0.8888571428571428,0.77389010989011,0.7488791208791208,0.7141758241758241,0.747076923076923,0.8151648351648351,0.8864395604395604,0.8946593406593407,0.7970769230769231,0.779978021978022,0.8423296703296703,0.8304615384615385,0.8756043956043956,0.8236703296703297,0.8685934065934066,0.9300219780219781,1.0694505494505493,1.4016483516483516,1.6082197802197804,1.2362417582417582,1.253868131868132,1.2491868131868131,1.3277362637362637,1.3084835164835165,1.1891208791208792,1.0101098901098902,0.8573186813186814,0.7275164835164835,0.6431868131868131,0.5956483516483516,10.0,Spring,41.41997802197801
6.0,2.0,2230.0,0.5247333333333333,0.49413333333333337,0.4792666666666667,0.4864222222222222,0.4817111111111111,0.5068222222222222,0.49948888888888887,0.5020444444444444,0.5108888888888888,0.5256444444444445,0.5634444444444444,0.5527555555555556,0.6420222222222222,0.7080222222222222,0.7924888888888889,0.9138222222222222,0.9528222222222222,0.8881111111111112,0.8346444444444444,0.7914444444444445,0.7953555555555555,0.7346666666666667,0.8079111111111111,0.8397111111111111,0.8761777777777777,0.9411111111111111,0.9523999999999999,0.9294222222222221,0.9298444444444444,0.9847333333333333,0.9483555555555556,0.9475333333333334,1.0009333333333335,1.0531777777777778,1.0731333333333333,1.3300888888888889,1.4892222222222222,1.2482444444444445,1.1459777777777778,1.1170444444444443,1.1590666666666667,1.1272222222222223,1.1145555555555555,1.0793777777777778,0.9628666666666666,0.8177555555555556,0.7034888888888889,0.5965111111111111,5.1,Summer,40.35662222222223
6.0,2.0,2230.0,0.7995,0.7785652173913044,0.7493913043478261,0.7908695652173914,0.764304347826087,0.7680217391304348,0.7399347826086956,0.7714130434782609,0.7747608695652175,0.7497391304347826,0.7530217391304348,0.7705217391304349,0.9344782608695652,1.169,1.4565217391304348,1.7029782608695654,1.7979130434782606,1.6011086956521738,1.258391304347826,1.1323478260869566,1.1011304347826087,1.134804347826087,1.0739782608695652,1.2413478260869566,1.3413695652173914,1.255695652173913,1.1541956521739132,1.0825,1.0853695652173914,1.0719999999999998,1.208,1.2378478260869565,1.4170217391304347,1.602782608695652,2.2919130434782606,2.463717391304348,2.2291956521739134,2.182021739130435,2.0587391304347826,2.0045434782608695,2.091108695652174,2.1325217391304347,1.9027608695652174,1.8216086956521738,1.5373260869565217,1.309108695652174,1.0482391304347827,0.9265869565217391,7.010869565217392,Winter,63.27021739130434
7.0,2.16,2259.0,0.2738695652173913,0.27599999999999997,0.2727826086956522,0.2511086956521739,0.25923913043478264,0.24910869565217392,0.24756521739130435,0.27073913043478265,0.24889130434782608,0.252,0.28102173913043477,0.31858695652173913,0.3118913043478261,0.37815217391304345,0.3582173913043479,0.3923695652173913,0.3799782608695652,0.4046521739130435,0.3553695652173913,0.3366521739130435,0.3358260869565218,0.3499565217391304,0.32371739130434785,0.3558260869565217,0.35743478260869566,0.3953478260869565,0.38465217391304346,0.3233695652173913,0.3177391304347826,0.3555869565217391,0.33282608695652177,0.3743478260869565,0.40408695652173915,0.44345652173913047,0.4786739130434782,0.555304347826087,0.5655869565217391,0.5104347826086957,0.5419347826086957,0.5497608695652173,0.5972608695652174,0.5262173913043479,0.47593478260869565,0.3951304347826087,0.46389130434782605,0.4037608695652174,0.4342391304347826,0.34669565217391307,4.0,Autumn,18.017195652173914
7.0,2.16,2259.0,0.25982417582417583,0.20094505494505496,0.17098901098901098,0.16558241758241757,0.1754065934065934,0.16698901098901098,0.18927472527472528,0.17274725274725275,0.17626373626373626,0.1615164835164835,0.17975824175824176,0.24507692307692308,0.29301098901098904,0.2823296703296703,0.291978021978022,0.3453186813186813,0.30687912087912084,0.28723076923076923,0.2532747252747253,0.2327912087912088,0.25821978021978026,0.24059340659340658,0.2587912087912088,0.2374065934065934,0.25672527472527473,0.3211868131868132,0.25936263736263737,0.3107692307692308,0.30514285714285716,0.2550769230769231,0.2743956043956044,0.2733186813186813,0.31549450549450553,0.29714285714285715,0.3244175824175824,0.3556043956043956,0.40318681318681315,0.3626593406593407,0.3517582417582417,0.397010989010989,0.427978021978022,0.39986813186813186,0.326989010989011,0.28997802197802197,0.3078461538461538,0.3047912087912088,0.28923076923076924,0.31138461538461537,10.0,Spring,13.273516483516484
7.0,2.16,2259.0,0.27284444444444444,0.2624444444444445,0.2626,0.24735555555555555,0.2515777777777778,0.25206666666666666,0.24353333333333332,0.24359999999999998,0.23986666666666667,0.24115555555555557,0.24293333333333333,0.2876666666666667,0.33213333333333334,0.3698,0.43044444444444446,0.36191111111111113,0.3810888888888889,0.3700222222222222,0.36822222222222223,0.3612222222222222,0.3698666666666666,0.3801111111111111,0.3589111111111111,0.38255555555555554,0.3807333333333333,0.4255777777777778,0.4174666666666667,0.3959111111111111,0.3743777777777778,0.3907555555555555,0.36760000000000004,0.3888,0.43671111111111116,0.46584444444444445,0.4776666666666667,0.44273333333333337,0.49404444444444445,0.42419999999999997,0.4064888888888889,0.4534222222222222,0.4901555555555555,0.48484444444444447,0.49044444444444446,0.4506,0.5190444444444444,0.4333111111111111,0.3729111111111111,0.31062222222222224,5.1,Summer,17.808199999999996
7.0,2.16,2259.0,0.2291521739130435,0.22286956521739132,0.17858695652173912,0.17323913043478262,0.17508695652173914,0.17180434782608694,0.18134782608695654,0.17176086956521738,0.17904347826086958,0.19291304347826088,0.20878260869565216,0.3467608695652174,0.3192173913043478,0.373891304347826,0.4184565217391304,0.5042826086956521,0.4761304347826087,0.41841304347826086,0.3716739130434783,0.34410869565217395,0.31582608695652176,0.3214130434782609,0.3050217391304348,0.38865217391304346,0.3937826086956522,0.3407173913043478,0.33258695652173914,0.30332608695652175,0.32156521739130434,0.29932608695652174,0.3507391304347826,0.34491304347826085,0.4012826086956522,0.5477391304347826,0.7817826086956522,1.022391304347826,1.1915652173913043,1.2521739130434784,1.322891304347826,1.3908913043478262,1.3390869565217391,1.1221304347826087,0.8337608695652174,0.6102391304347826,0.5058695652173913,0.40547826086956523,0.44708695652173913,0.3464130434782609,7.010869565217392,Winter,23.196173913043477
8.0,1.02,2126.0,0.34736956521739126,0.3039565217391304,0.29780434782608695,0.2858695652173913,0.29491304347826086,0.2688695652173913,0.2712391304347826,0.26356521739130434,0.2658260869565217,0.25869565217391305,0.2599130434782609,0.2687826086956522,0.4499565217391304,0.6622173913043479,0.8601956521739131,0.8660869565217392,0.6436739130434782,1.2467391304347826,1.5027826086956522,1.4768478260869566,1.4752391304347827,1.0795217391304348,0.7909347826086958,0.7295434782608695,0.7157391304347825,0.7198695652173912,0.7583913043478262,0.746891304347826,0.7072391304347826,0.6970217391304349,0.6943695652173912,0.7132608695652174,0.9062608695652175,1.3866956521739129,2.069586956521739,2.325891304347826,2.5466739130434783,2.2936521739130433,1.7588478260869564,1.5572173913043479,1.5303043478260872,1.465,1.3739565217391303,1.1619347826086956,0.833195652173913,0.6199130434782608,0.46808695652173915,0.36767391304347824,4.0,Autumn,43.588217391304354
